,altitude,cadence,distance,heart_rate,latitude,longitude,time
1657,78.5999984741211,100.0,41818.73046875,137,53.49563805386424,-6.26987311989069,2015-09-13T08:31:14
1658,78.5999984741211,98.0,41879.08984375,140,53.496179608628154,-6.2699224054813385,2015-09-13T08:31:21
1659,78.5999984741211,99.0,41896.19140625,140,53.496333081275225,-6.2699350621551275,2015-09-13T08:31:23
1660,78.5999984741211,91.0,41960.05078125,141,53.49690305069089,-6.270040757954121,2015-09-13T08:31:31
1661,79.19999694824219,91.0,42003.9609375,141,53.49729297682643,-6.270141173154116,2015-09-13T08:31:37
1662,79.5999984741211,90.0,42011.26171875,141,53.49735785275698,-6.270156931132078,2015-09-13T08:31:38
1663,80.0,89.0,42018.44140625,141,53.497421722859144,-6.27017218619585,2015-09-13T08:31:39
1664,80.4000015258789,88.0,42025.44140625,141,53.49748416803777,-6.270185932517052,2015-09-13T08:31:40
1665,80.80000305175781,86.0,42032.328125,140,53.49754577502608,-6.270196158438921,2015-09-13T08:31:41
1666,80.80000305175781,86.0,42039.30078125,140,53.49760813638568,-6.2702033668756485,2015-09-13T08:31:42
1667,81.19999694824219,83.0,42073.05078125,140,53.497910890728235,-6.270180819556117,2015-09-13T08:31:47
1668,81.80000305175781,83.0,42079.44140625,141,53.497968055307865,-6.270172353833914,2015-09-13T08:31:48
1669,82.19999694824219,83.0,42086.1484375,141,53.49802798591554,-6.270161122083664,2015-09-13T08:31:49
1670,82.5999984741211,84.0,42092.9296875,141,53.49808850325644,-6.270148968324065,2015-09-13T08:31:50
1671,83.0,88.0,42099.96875,141,53.49815119989216,-6.270135473459959,2015-09-13T08:31:51
1672,83.0,90.0,42137.21875,143,53.49848387762904,-6.270074034109712,2015-09-13T08:31:56
1673,83.0,105.0,42191.7109375,143,53.498965334147215,-6.269923830404878,2015-09-13T08:32:03
1674,83.0,100.0,42247.671875,141,53.499465147033334,-6.269832802936435,2015-09-13T08:32:09
1675,83.0,92.0,42311.87109375,139,53.5000401455909,-6.269758874550462,2015-09-13T08:32:16
1676,83.0,0.0,42337.4296875,136,53.500267965719104,-6.269709086045623,2015-09-13T08:32:19
1677,83.0,20.0,42362.25,132,53.5004891641438,-6.269661309197545,2015-09-13T08:32:22
1678,83.0,81.0,42386.5703125,128,53.50070617161691,-6.269618226215243,2015-09-13T08:32:25
1679,82.5999984741211,82.0,42449.4296875,127,53.50126901641488,-6.269542956724763,2015-09-13T08:32:33
1680,82.19999694824219,84.0,42457.66015625,127,53.50134286098182,-6.269538095220923,2015-09-13T08:32:34
1681,81.80000305175781,86.0,42466.609375,126,53.50142332725227,-6.269535664469004,2015-09-13T08:32:35
1682,81.19999694824219,86.0,42475.0390625,125,53.50149901583791,-6.269529378041625,2015-09-13T08:32:36
1683,80.80000305175781,73.0,42483.48046875,124,53.50157478824258,-6.269526947289705,2015-09-13T08:32:37
1684,80.80000305175781,80.0,42538.1015625,123,53.50206353701651,-6.269465005025268,2015-09-13T08:32:44
1685,81.19999694824219,84.0,42575.37109375,124,53.50238808430731,-6.269326452165842,2015-09-13T08:32:49
1686,81.5999984741211,85.0,42583.21875,125,53.502455642446876,-6.269292505457997,2015-09-13T08:32:50
1687,82.0,86.0,42591.05859375,126,53.50252278149128,-6.269256547093391,2015-09-13T08:32:51
1688,82.4000015258789,87.0,42599.1015625,126,53.50259168073535,-6.269220169633627,2015-09-13T08:32:52
1689,82.80000305175781,87.0,42607.12890625,127,53.50266091525555,-6.269186055287719,2015-09-13T08:32:53
1690,82.80000305175781,71.0,42670.94140625,126,53.50321613252163,-6.268946081399918,2015-09-13T08:33:01
1691,82.80000305175781,84.0,42686.05078125,126,53.50334923714399,-6.2689022440463305,2015-09-13T08:33:03
1692,82.80000305175781,82.0,42747.828125,126,53.503885762766004,-6.268665287643671,2015-09-13T08:33:11
1693,82.80000305175781,81.0,42762.55859375,126,53.50400595925748,-6.2685691472142935,2015-09-13T08:33:13
1694,82.80000305175781,76.0,42819.078125,124,53.50444592535496,-6.268130103126168,2015-09-13T08:33:21
1695,83.19999694824219,76.0,42825.80078125,123,53.50450124591589,-6.26808961853385,2015-09-13T08:33:22
1696,83.5999984741211,76.0,42832.7890625,122,53.50456084124744,-6.268054582178593,2015-09-13T08:33:23
1697,84.0,76.0,42839.75,122,53.5046199336648,-6.268019378185272,2015-09-13T08:33:24
1698,84.4000015258789,77.0,42846.69140625,122,53.50467961281538,-6.267988029867411,2015-09-13T08:33:25
1699,85.0,79.0,42854.44921875,123,53.50474616512656,-6.2679523229599,2015-09-13T08:33:26
