time,altitude,cadence,distance,heart_rate,latitude,longitude,time_diff,breaks
2015-09-13 08:19:29,78.19999694824219,78,36108.98828125,137,53.4609085097909,-6.227113226428628,0.0,False
2015-09-13 08:19:30,78.19999694824219,77,36115.037109375,136,53.46093174442649,-6.227195519953966,0.0,False
2015-09-13 08:19:31,78.19999694824219,77,36121.0859375,136,53.46095497906208,-6.227277813479304,0.0,False
2015-09-13 08:19:32,78.19999694824219,76,36127.134765625,136,53.46097821369767,-6.2273601070046425,0.0,False
2015-09-13 08:19:33,78.19999694824219,75,36133.18359375,136,53.46100144833326,-6.22744240052998,0.0,False
2015-09-13 08:19:34,78.19999694824219,75,36139.232421875,136,53.461024682968855,-6.227524694055318,0.0,False
2015-09-13 08:19:35,78.19999694824219,74,36145.28125,135,53.461047917604446,-6.227606987580656,0.0,False
2015-09-13 08:19:36,78.19999694824219,74,36151.330078125,135,53.46107115224004,-6.227689281105994,0.0,False
2015-09-13 08:19:37,78.19999694824219,73,36157.37890625,135,53.46109438687563,-6.2277715746313325,10.0,False
2015-09-13 08:19:38,78.19999694824219,74,36163.4390625,134,53.46111918054521,-6.227852828800677,0.0,False
2015-09-13 08:19:39,78.19999694824219,75,36169.49921875,134,53.46114397421479,-6.227934082970022,0.0,False
2015-09-13 08:19:40,78.19999694824219,76,36175.559375,133,53.46116876788438,-6.228015337139368,0.0,False
2015-09-13 08:19:41,78.19999694824219,77,36181.61953125,133,53.46119356155396,-6.228096591308713,0.0,False
2015-09-13 08:19:42,78.19999694824219,78,36187.6796875,132,53.461218355223544,-6.228177845478058,5.0,False
2015-09-13 08:19:43,78.39999771118164,80,36194.00390625,132,53.46124358475209,-6.228263131342828,0.0,False
2015-09-13 08:19:44,78.5999984741211,81,36200.328125,131,53.461268814280636,-6.228348417207599,2.0,False
2015-09-13 08:19:45,79.0,83,36206.98828125,131,53.461293624714024,-6.228439696133138,1.0,False
2015-09-13 08:19:46,79.4000015258789,85,36213.5703125,131,53.461319021880634,-6.228529131039977,1.0,False
2015-09-13 08:19:47,79.80000305175781,86,36220.5703125,130,53.461347352713354,-6.228623343631625,1.0,False
2015-09-13 08:19:48,80.19999694824219,85,36227.359375,131,53.46137409098446,-6.2287151254713535,1.0,False
2015-09-13 08:19:49,80.19999694824219,84,36233.65060763889,131,53.461399907246225,-6.228799372911453,0.0,False
2015-09-13 08:19:50,80.19999694824219,83,36239.94184027778,131,53.46142572350799,-6.228883620351553,0.0,False
2015-09-13 08:19:51,80.19999694824219,83,36246.233072916664,130,53.46145153976977,-6.228967867791653,0.0,False
2015-09-13 08:19:52,80.19999694824219,82,36252.524305555555,130,53.46147735603154,-6.229052115231752,0.0,False
2015-09-13 08:19:53,80.19999694824219,81,36258.815538194445,130,53.461503172293305,-6.229136362671852,0.0,False
2015-09-13 08:19:54,80.19999694824219,80,36265.106770833336,130,53.461528988555074,-6.229220610111952,0.0,False
2015-09-13 08:19:55,80.19999694824219,80,36271.39800347222,129,53.46155480481685,-6.2293048575520515,0.0,False
2015-09-13 08:19:56,80.19999694824219,79,36277.68923611111,129,53.46158062107862,-6.229389104992151,0.0,False
2015-09-13 08:19:57,80.19999694824219,78,36283.98046875,129,53.461606437340386,-6.229473352432251,9.0,False
2015-09-13 08:19:58,80.19999694824219,79,36290.68706597222,129,53.461633082479246,-6.229563895612955,0.0,False
2015-09-13 08:19:59,80.19999694824219,79,36297.393663194445,129,53.461659727618105,-6.229654438793659,0.0,False
2015-09-13 08:20:00,80.19999694824219,80,36304.100260416664,129,53.461686372756965,-6.229744981974363,0.0,False
2015-09-13 08:20:01,80.19999694824219,81,36310.80685763889,129,53.461713017895825,-6.229835525155067,0.0,False
2015-09-13 08:20:02,80.19999694824219,81,36317.51345486111,128,53.46173966303468,-6.229926068335772,0.0,False
2015-09-13 08:20:03,80.19999694824219,82,36324.220052083336,128,53.46176630817354,-6.230016611516476,0.0,False
2015-09-13 08:20:04,80.19999694824219,83,36330.926649305555,128,53.4617929533124,-6.23010715469718,0.0,False
2015-09-13 08:20:05,80.19999694824219,83,36337.63324652778,128,53.46181959845126,-6.230197697877884,0.0,False
