time,distance_diff,time_diff,speed,moving,breaks
2015-09-13 09:09:02,46.6015625,8,21.0,True,False
2015-09-13 09:09:08,30.73828125,6,18.4,True,False
2015-09-13 09:09:09,5.47265625,1,19.7,True,False
2015-09-13 09:09:10,5.0703125,1,18.3,True,False
2015-09-13 09:09:11,5.12890625,1,18.5,True,False
2015-09-13 09:09:12,5.05078125,1,18.2,True,False
2015-09-13 09:09:13,4.59765625,1,16.6,True,False
2015-09-13 09:09:19,27.66015625,6,16.6,True,False
2015-09-13 09:09:21,8.53125,2,15.4,True,False
2015-09-13 09:09:22,4.2109375,1,15.2,True,False
2015-09-13 09:09:23,4.25,1,15.3,True,False
2015-09-13 09:09:24,4.05859375,1,14.6,True,False
2015-09-13 09:09:29,20.4609375,5,14.7,True,False
2015-09-13 09:09:31,8.34765625,2,15.0,True,False
2015-09-13 09:09:32,3.90234375,1,14.0,True,False
2015-09-13 09:09:33,4.2890625,1,15.4,True,False
2015-09-13 09:09:34,4.5390625,1,16.3,True,False
2015-09-13 09:09:35,3.76953125,1,13.6,True,False
2015-09-13 09:09:40,18.58984375,5,13.4,True,False
2015-09-13 09:09:41,3.8203125,1,13.8,True,False
2015-09-13 09:09:42,4.171875,1,15.0,True,False
2015-09-13 09:09:43,4.4609375,1,16.1,True,False
2015-09-13 09:09:44,4.01953125,1,14.5,True,False
2015-09-13 09:09:45,4.0703125,1,14.7,True,False
2015-09-13 09:09:46,4.109375,1,14.8,True,False
2015-09-13 09:09:47,4.078125,1,14.7,True,False
2015-09-13 09:09:48,4.671875,1,16.8,True,False
2015-09-13 09:09:49,4.30078125,1,15.5,True,False
2015-09-13 09:09:50,4.45703125,1,16.0,True,False
2015-09-13 09:09:53,13.72265625,3,16.5,True,False
2015-09-13 09:09:54,4.12890625,1,14.9,True,False
2015-09-13 09:09:55,4.05078125,1,14.6,True,False
2015-09-13 09:09:56,4.05078125,1,14.6,True,False
2015-09-13 09:09:57,4.2578125,1,15.3,True,False
2015-09-13 09:10:00,11.5,3,13.8,True,False
2015-09-13 09:10:02,7.37109375,2,13.3,True,False
2015-09-13 09:10:03,3.73046875,1,13.4,True,False
2015-09-13 09:10:04,3.6875,1,13.3,True,False
2015-09-13 09:10:05,3.7421875,1,13.5,True,False
2015-09-13 09:10:06,3.55078125,1,12.8,True,False
2015-09-13 09:10:07,3.91796875,1,14.1,True,False
2015-09-13 09:10:11,13.7421875,4,12.4,True,False
2015-09-13 09:10:12,3.7265625,1,13.4,True,False
2015-09-13 09:10:13,3.6015625,1,13.0,True,False
2015-09-13 09:10:14,3.359375,1,12.1,True,False
2015-09-13 09:10:15,3.359375,1,12.1,True,False
2015-09-13 09:10:16,3.453125,1,12.4,True,False
2015-09-13 09:10:25,32.38671875,9,13.0,True,False
2015-09-13 09:10:26,2.8125,1,10.1,True,False
2015-09-13 09:10:27,3.08984375,1,11.1,True,False
2015-09-13 09:10:28,2.98046875,1,10.7,True,False
2015-09-13 09:10:29,3.01953125,1,10.9,True,False
2015-09-13 09:10:30,3.30078125,1,11.9,True,False
2015-09-13 09:10:31,3.0703125,1,11.1,True,False
2015-09-13 09:10:37,17.546875,6,10.5,True,False
2015-09-13 09:10:39,5.9296875,2,10.7,True,False
2015-09-13 09:10:40,2.9921875,1,10.8,True,False
2015-09-13 09:10:41,2.75,1,9.9,True,False
2015-09-13 09:10:42,2.48046875,1,8.9,True,False
2015-09-13 09:10:43,3.58984375,1,12.9,True,False
2015-09-13 09:10:44,3.55078125,1,12.8,True,False
2015-09-13 09:10:47,11.71875,3,14.1,True,False
2015-09-13 09:10:49,7.91796875,2,14.3,True,False
2015-09-13 09:10:50,3.73046875,1,13.4,True,False
2015-09-13 09:10:51,3.87109375,1,13.9,True,False
2015-09-13 09:10:52,3.1015625,1,11.2,True,False
2015-09-13 09:10:53,3.12890625,1,11.3,True,False
2015-09-13 09:10:59,15.71875,6,9.4,True,False
2015-09-13 09:11:00,3.51953125,1,12.7,True,False
2015-09-13 09:11:01,3.109375,1,11.2,True,False
2015-09-13 09:11:02,3.0625,1,11.0,True,False
2015-09-13 09:11:03,3.0703125,1,11.1,True,False
2015-09-13 09:11:11,25.7109375,8,11.6,True,False
2015-09-13 09:11:12,3.5390625,1,12.7,True,False
2015-09-13 09:11:13,4.078125,1,14.7,True,False
2015-09-13 09:11:14,2.90234375,1,10.4,True,False
2015-09-13 09:11:15,3.0078125,1,10.8,True,False
2015-09-13 09:11:22,23.28125,7,12.0,True,False
2015-09-13 09:11:23,3.84765625,1,13.9,True,False
2015-09-13 09:11:24,4.0625,1,14.6,True,False
2015-09-13 09:11:25,3.8984375,1,14.0,True,False
2015-09-13 09:11:26,3.9609375,1,14.3,True,False
2015-09-13 09:11:29,12.3203125,3,14.8,True,False
2015-09-13 09:11:37,34.87109375,8,15.7,True,False
2015-09-13 09:11:45,37.98828125,8,17.1,True,False
2015-09-13 09:11:46,4.58203125,1,16.5,True,False
2015-09-13 09:11:50,22.0,4,19.8,True,False
2015-09-13 09:11:51,5.828125,1,21.0,True,False
2015-09-13 09:11:58,37.4609375,7,19.3,True,False
2015-09-13 09:12:07,52.390625,9,21.0,True,False
2015-09-13 09:12:12,31.23046875,5,22.5,True,False
2015-09-13 09:12:15,19.84765625,3,23.8,True,False
2015-09-13 09:12:24,64.80859375,9,25.9,True,False
2015-09-13 09:12:28,27.98046875,4,25.2,True,False
2015-09-13 09:12:38,64.453125,10,23.2,True,False
2015-09-13 09:12:47,58.7890625,9,23.5,True,False
2015-09-13 09:12:57,63.37109375,10,22.8,True,False
2015-09-13 09:12:58,6.51953125,1,23.5,True,False
2015-09-13 09:13:04,42.3671875,6,25.4,True,False
2015-09-13 09:13:05,8.25,1,29.7,True,False
2015-09-13 09:13:07,17.421875,2,31.4,True,False
2015-09-13 09:13:08,9.16015625,1,33.0,True,False
2015-09-13 09:13:09,9.05078125,1,32.6,True,False
2015-09-13 09:13:10,9.62890625,1,34.7,True,False
2015-09-13 09:13:11,9.80078125,1,35.3,True,False
2015-09-13 09:13:12,10.0703125,1,36.3,True,False
2015-09-13 09:13:13,10.4375,1,37.6,True,False
2015-09-13 09:13:14,10.83984375,1,39.0,True,False
2015-09-13 09:13:15,10.51953125,1,37.9,True,False
2015-09-13 09:13:16,11.30078125,1,40.7,True,False
2015-09-13 09:13:17,11.33203125,1,40.8,True,False
2015-09-13 09:13:18,11.7890625,1,42.4,True,False
2015-09-13 09:13:19,11.8515625,1,42.7,True,False
2015-09-13 09:13:20,11.59765625,1,41.8,True,False
2015-09-13 09:13:22,23.4609375,2,42.2,True,False
2015-09-13 09:13:23,12.0390625,1,43.3,True,False
2015-09-13 09:13:24,12.58203125,1,45.3,True,False
2015-09-13 09:13:25,12.4375,1,44.8,True,False
2015-09-13 09:13:26,12.8828125,1,46.4,True,False
2015-09-13 09:13:27,13.08984375,1,47.1,True,False
2015-09-13 09:13:28,12.3671875,1,44.5,True,False
2015-09-13 09:13:29,13.75,1,49.5,True,False
2015-09-13 09:13:30,12.87109375,1,46.3,True,False
2015-09-13 09:13:31,12.7890625,1,46.0,True,False
2015-09-13 09:13:32,12.90234375,1,46.4,True,False
2015-09-13 09:13:33,12.390625,1,44.6,True,False
2015-09-13 09:13:34,12.0,1,43.2,True,False
2015-09-13 09:13:35,12.19921875,1,43.9,True,False
2015-09-13 09:13:36,12.2578125,1,44.1,True,False
2015-09-13 09:13:37,12.47265625,1,44.9,True,False
2015-09-13 09:13:38,12.84765625,1,46.3,True,False
2015-09-13 09:13:39,12.33203125,1,44.4,True,False
2015-09-13 09:13:40,12.8671875,1,46.3,True,False
2015-09-13 09:13:41,12.26171875,1,44.1,True,False
2015-09-13 09:13:42,12.640625,1,45.5,True,False
2015-09-13 09:13:43,13.0,1,46.8,True,False
2015-09-13 09:13:44,12.8984375,1,46.4,True,False
2015-09-13 09:13:45,12.76953125,1,46.0,True,False
2015-09-13 09:13:46,13.26171875,1,47.7,True,False
2015-09-13 09:13:47,12.59765625,1,45.4,True,False
2015-09-13 09:13:48,11.78125,1,42.4,True,False
2015-09-13 09:13:49,12.2890625,1,44.2,True,False
2015-09-13 09:13:50,11.6015625,1,41.8,True,False
2015-09-13 09:13:52,21.91015625,2,39.4,True,False
2015-09-13 09:13:56,40.66796875,4,36.6,True,False
2015-09-13 09:13:59,29.62109375,3,35.5,True,False
2015-09-13 09:14:04,49.62890625,5,35.7,True,False
2015-09-13 09:14:05,10.4609375,1,37.7,True,False
2015-09-13 09:14:06,10.859375,1,39.1,True,False
2015-09-13 09:14:07,11.01171875,1,39.6,True,False
2015-09-13 09:14:08,11.01953125,1,39.7,True,False
2015-09-13 09:14:12,41.78125,4,37.6,True,False
2015-09-13 09:14:16,41.23046875,4,37.1,True,False
2015-09-13 09:14:20,38.33984375,4,34.5,True,False
2015-09-13 09:14:23,27.48828125,3,33.0,True,False
2015-09-13 09:14:27,36.390625,4,32.8,True,False
2015-09-13 09:14:30,29.44921875,3,35.3,True,False
2015-09-13 09:14:37,58.21875,7,29.9,True,False
2015-09-13 09:14:45,60.15234375,8,27.1,True,False
2015-09-13 09:14:46,6.66015625,1,24.0,True,False
2015-09-13 09:14:47,7.05078125,1,25.4,True,False
2015-09-13 09:14:48,6.859375,1,24.7,True,False
2015-09-13 09:14:49,6.75,1,24.3,True,False
2015-09-13 09:14:50,6.80078125,1,24.5,True,False
2015-09-13 09:14:58,55.359375,8,24.9,True,False
2015-09-13 09:15:00,14.30078125,2,25.7,True,False
2015-09-13 09:15:01,6.88671875,1,24.8,True,False
2015-09-13 09:15:02,6.8125,1,24.5,True,False
2015-09-13 09:15:03,6.51953125,1,23.5,True,False
2015-09-13 09:15:04,6.55078125,1,23.6,True,False
2015-09-13 09:15:06,12.4296875,2,22.4,True,False
2015-09-13 09:15:08,10.66796875,2,19.2,True,False
2015-09-13 09:15:09,5.19921875,1,18.7,True,False
2015-09-13 09:15:10,5.15234375,1,18.5,True,False
2015-09-13 09:15:12,9.5,2,17.1,True,False
2015-09-13 09:15:19,27.48046875,7,14.1,True,False
2015-09-13 09:15:20,3.98828125,1,14.4,True,False
2015-09-13 09:15:21,3.5625,1,12.8,True,False
2015-09-13 09:15:22,3.95703125,1,14.2,True,False
2015-09-13 09:15:23,3.78125,1,13.6,True,False
2015-09-13 09:15:25,7.37109375,2,13.3,True,False
2015-09-13 09:15:26,3.48828125,1,12.6,True,False
2015-09-13 09:15:31,17.4921875,5,12.6,True,False
2015-09-13 09:15:32,3.796875,1,13.7,True,False
2015-09-13 09:15:33,3.75,1,13.5,True,False
2015-09-13 09:15:34,3.8828125,1,14.0,True,False
2015-09-13 09:15:35,3.91796875,1,14.1,True,False
2015-09-13 09:15:43,32.671875,8,14.7,True,False
2015-09-13 09:15:46,10.9296875,3,13.1,True,False
2015-09-13 09:15:47,3.41796875,1,12.3,True,False
2015-09-13 09:15:48,3.65234375,1,13.1,True,False
2015-09-13 09:15:49,3.70703125,1,13.3,True,False
2015-09-13 09:15:51,0.0,2,0.0,False,False
2015-09-13 09:15:53,0.0,2,0.0,False,False
2015-09-13 09:15:54,3.44140625,1,12.4,True,False
2015-09-13 09:15:55,3.26953125,1,11.8,True,False
2015-09-13 09:15:56,3.46875,1,12.5,True,False
2015-09-13 09:15:57,2.8125,1,10.1,True,False
2015-09-13 09:15:58,4.0390625,1,14.5,True,False
2015-09-13 09:15:59,3.0703125,1,11.1,True,False
2015-09-13 09:16:04,19.1875,5,13.8,True,False
2015-09-13 09:16:05,4.140625,1,14.9,True,False
2015-09-13 09:16:06,4.19140625,1,15.1,True,False
2015-09-13 09:16:07,3.94921875,1,14.2,True,False
2015-09-13 09:16:08,5.26171875,1,18.9,True,False
2015-09-13 09:16:16,33.52734375,8,15.1,True,False
2015-09-13 09:16:20,16.9296875,4,15.2,True,False
2015-09-13 09:16:21,4.58984375,1,16.5,True,False
2015-09-13 09:16:22,3.80078125,1,13.7,True,False
2015-09-13 09:16:23,4.01953125,1,14.5,True,False
2015-09-13 09:16:24,4.23046875,1,15.2,True,False
2015-09-13 09:16:25,4.23046875,1,15.2,True,False
2015-09-13 09:16:33,33.80078125,8,15.2,True,False
2015-09-13 09:16:36,14.44140625,3,17.3,True,False
2015-09-13 09:16:39,17.66015625,3,21.2,True,False
2015-09-13 09:16:45,43.15625,6,25.9,True,False
2015-09-13 09:16:49,34.05078125,4,30.6,True,False
2015-09-13 09:16:50,9.79296875,1,35.3,True,False
2015-09-13 09:16:51,9.83984375,1,35.4,True,False
2015-09-13 09:16:52,9.81640625,1,35.3,True,False
2015-09-13 09:16:53,10.703125,1,38.5,True,False
2015-09-13 09:16:54,10.578125,1,38.1,True,False
2015-09-13 09:16:55,10.8203125,1,39.0,True,False
2015-09-13 09:16:56,11.37890625,1,41.0,True,False
2015-09-13 09:16:57,10.86328125,1,39.1,True,False
2015-09-13 09:16:58,11.33984375,1,40.8,True,False
2015-09-13 09:16:59,11.19921875,1,40.3,True,False
2015-09-13 09:17:00,10.609375,1,38.2,True,False
2015-09-13 09:17:01,10.94140625,1,39.4,True,False
2015-09-13 09:17:02,11.09765625,1,40.0,True,False
2015-09-13 09:17:03,11.03125,1,39.7,True,False
2015-09-13 09:17:04,11.80859375,1,42.5,True,False
2015-09-13 09:17:05,11.40234375,1,41.0,True,False
2015-09-13 09:17:06,11.828125,1,42.6,True,False
2015-09-13 09:17:07,12.51171875,1,45.0,True,False
2015-09-13 09:17:08,11.0,1,39.6,True,False
2015-09-13 09:17:09,11.62890625,1,41.9,True,False
2015-09-13 09:17:10,12.0703125,1,43.5,True,False
2015-09-13 09:17:11,11.91796875,1,42.9,True,False
2015-09-13 09:17:12,11.61328125,1,41.8,True,False
2015-09-13 09:17:14,23.41796875,2,42.2,True,False
2015-09-13 09:17:16,21.41015625,2,38.5,True,False
2015-09-13 09:17:17,10.73046875,1,38.6,True,False
2015-09-13 09:17:18,11.0390625,1,39.7,True,False
2015-09-13 09:17:23,54.62109375,5,39.3,True,False
2015-09-13 09:17:27,41.53125,4,37.4,True,False
2015-09-13 09:17:28,9.90625,1,35.7,True,False
2015-09-13 09:17:29,10.33203125,1,37.2,True,False
2015-09-13 09:17:30,9.78125,1,35.2,True,False
2015-09-13 09:17:31,10.0,1,36.0,True,False
2015-09-13 09:17:33,19.30859375,2,34.8,True,False
2015-09-13 09:17:40,66.41015625,7,34.2,True,False
2015-09-13 09:17:41,9.03125,1,32.5,True,False
2015-09-13 09:17:48,64.9375,7,33.4,True,False
2015-09-13 09:17:55,55.58984375,7,28.6,True,False
2015-09-13 09:17:56,7.19140625,1,25.9,True,False
2015-09-13 09:17:57,7.05078125,1,25.4,True,False
2015-09-13 09:17:58,7.51953125,1,27.1,True,False
2015-09-13 09:17:59,7.16015625,1,25.8,True,False
2015-09-13 09:18:00,6.9296875,1,24.9,True,False
2015-09-13 09:18:04,26.91796875,4,24.2,True,False
2015-09-13 09:18:09,37.93359375,5,27.3,True,False
2015-09-13 09:18:10,7.20703125,1,25.9,True,False
2015-09-13 09:18:11,7.26171875,1,26.1,True,False
2015-09-13 09:18:12,6.73828125,1,24.3,True,False
2015-09-13 09:18:13,6.9296875,1,24.9,True,False
2015-09-13 09:18:20,52.97265625,7,27.2,True,False
2015-09-13 09:18:27,50.95703125,7,26.2,True,False
2015-09-13 09:18:36,62.12109375,9,24.8,True,False
2015-09-13 09:18:37,7.12109375,1,25.6,True,False
2015-09-13 09:18:38,7.12109375,1,25.6,True,False
2015-09-13 09:18:39,7.0703125,1,25.5,True,False
2015-09-13 09:18:40,6.88671875,1,24.8,True,False
2015-09-13 09:18:46,41.2421875,6,24.7,True,False
2015-09-13 09:18:54,57.96875,8,26.1,True,False
2015-09-13 09:19:02,63.87890625,8,28.7,True,False
2015-09-13 09:19:10,59.04296875,8,26.6,True,False
2015-09-13 09:19:15,33.609375,5,24.2,True,False
2015-09-13 09:19:16,7.12109375,1,25.6,True,False
2015-09-13 09:19:17,6.8671875,1,24.7,True,False
2015-09-13 09:19:18,6.83984375,1,24.6,True,False
2015-09-13 09:19:19,6.94921875,1,25.0,True,False
2015-09-13 09:19:25,43.203125,6,25.9,True,False
2015-09-13 09:19:32,51.16796875,7,26.3,True,False
2015-09-13 09:19:33,6.15234375,1,22.1,True,False
2015-09-13 09:19:34,6.578125,1,23.7,True,False
2015-09-13 09:19:36,12.5703125,2,22.6,True,False
2015-09-13 09:19:37,6.41015625,1,23.1,True,False
2015-09-13 09:19:42,32.48046875,5,23.4,True,False
2015-09-13 09:19:48,40.2109375,6,24.1,True,False
2015-09-13 09:19:49,6.6484375,1,23.9,True,False
2015-09-13 09:19:58,61.12109375,9,24.4,True,False
2015-09-13 09:20:05,51.98828125,7,26.7,True,False
2015-09-13 09:20:12,50.94140625,7,26.2,True,False
2015-09-13 09:20:20,59.83984375,8,26.9,True,False
2015-09-13 09:20:21,7.3203125,1,26.4,True,False
2015-09-13 09:20:22,7.48828125,1,27.0,True,False
2015-09-13 09:20:23,7.23046875,1,26.0,True,False
2015-09-13 09:20:24,7.6796875,1,27.6,True,False
2015-09-13 09:20:26,15.2890625,2,27.5,True,False
2015-09-13 09:20:27,7.4296875,1,26.7,True,False
2015-09-13 09:20:31,33.22265625,4,29.9,True,False
2015-09-13 09:20:32,8.66796875,1,31.2,True,False
2015-09-13 09:20:33,8.3125,1,29.9,True,False
2015-09-13 09:20:34,9.26953125,1,33.4,True,False
2015-09-13 09:20:35,9.58984375,1,34.5,True,False
2015-09-13 09:20:36,9.28125,1,33.4,True,False
2015-09-13 09:20:40,36.21875,4,32.6,True,False
2015-09-13 09:20:44,36.55078125,4,32.9,True,False
2015-09-13 09:20:45,9.078125,1,32.7,True,False
2015-09-13 09:20:46,9.01171875,1,32.4,True,False
2015-09-13 09:20:47,9.3203125,1,33.6,True,False
2015-09-13 09:20:48,9.70703125,1,34.9,True,False
2015-09-13 09:20:52,35.61328125,4,32.1,True,False
2015-09-13 09:20:54,17.7890625,2,32.0,True,False
2015-09-13 09:20:55,9.2578125,1,33.3,True,False
2015-09-13 09:20:56,9.0625,1,32.6,True,False
2015-09-13 09:20:57,8.3984375,1,30.2,True,False
2015-09-13 09:20:58,8.69921875,1,31.3,True,False
2015-09-13 09:21:01,27.140625,3,32.6,True,False
2015-09-13 09:21:06,43.76953125,5,31.5,True,False
2015-09-13 09:21:07,8.25,1,29.7,True,False
2015-09-13 09:21:08,9.58203125,1,34.5,True,False
2015-09-13 09:21:09,9.21875,1,33.2,True,False
2015-09-13 09:21:10,8.76953125,1,31.6,True,False
2015-09-13 09:21:12,17.2421875,2,31.0,True,False
2015-09-13 09:21:14,17.75,2,32.0,True,False
2015-09-13 09:21:18,38.1875,4,34.4,True,False
2015-09-13 09:21:19,10.1328125,1,36.5,True,False
2015-09-13 09:21:20,9.90625,1,35.7,True,False
2015-09-13 09:21:21,10.41015625,1,37.5,True,False
2015-09-13 09:21:22,10.29296875,1,37.1,True,False
2015-09-13 09:21:24,21.109375,2,38.0,True,False
2015-09-13 09:21:25,10.84765625,1,39.1,True,False
2015-09-13 09:21:26,11.08984375,1,39.9,True,False
2015-09-13 09:21:27,10.6328125,1,38.3,True,False
2015-09-13 09:21:28,11.46875,1,41.3,True,False
2015-09-13 09:21:29,11.58203125,1,41.7,True,False
2015-09-13 09:21:30,11.76953125,1,42.4,True,False
2015-09-13 09:21:31,11.51953125,1,41.5,True,False
2015-09-13 09:21:32,11.1875,1,40.3,True,False
2015-09-13 09:21:34,22.5234375,2,40.5,True,False
2015-09-13 09:21:37,32.9765625,3,39.6,True,False
2015-09-13 09:21:40,32.4921875,3,39.0,True,False
2015-09-13 09:21:41,11.12109375,1,40.0,True,False
2015-09-13 09:21:42,10.70703125,1,38.5,True,False
2015-09-13 09:21:43,11.2421875,1,40.5,True,False
2015-09-13 09:21:44,11.62890625,1,41.9,True,False
2015-09-13 09:21:45,10.5,1,37.8,True,False
2015-09-13 09:21:46,11.4296875,1,41.1,True,False
2015-09-13 09:21:47,11.6015625,1,41.8,True,False
2015-09-13 09:21:48,11.3984375,1,41.0,True,False
2015-09-13 09:21:49,11.69140625,1,42.1,True,False
2015-09-13 09:21:50,11.98828125,1,43.2,True,False
2015-09-13 09:21:51,11.08203125,1,39.9,True,False
2015-09-13 09:21:52,12.83984375,1,46.2,True,False
2015-09-13 09:21:53,11.9296875,1,42.9,True,False
2015-09-13 09:21:54,11.91796875,1,42.9,True,False
2015-09-13 09:21:55,11.97265625,1,43.1,True,False
2015-09-13 09:21:56,11.3671875,1,40.9,True,False
2015-09-13 09:21:57,12.04296875,1,43.4,True,False
2015-09-13 09:21:58,12.96875,1,46.7,True,False
2015-09-13 09:21:59,12.0390625,1,43.3,True,False
2015-09-13 09:22:00,12.1015625,1,43.6,True,False
2015-09-13 09:22:01,11.62109375,1,41.8,True,False
2015-09-13 09:22:02,11.65625,1,42.0,True,False
2015-09-13 09:22:03,11.29296875,1,40.7,True,False
2015-09-13 09:22:04,11.09765625,1,40.0,True,False
2015-09-13 09:22:05,10.8125,1,38.9,True,False
2015-09-13 09:22:06,11.578125,1,41.7,True,False
2015-09-13 09:22:07,12.1796875,1,43.8,True,False
2015-09-13 09:22:09,24.0703125,2,43.3,True,False
2015-09-13 09:22:10,11.15234375,1,40.1,True,False
2015-09-13 09:22:11,12.1796875,1,43.8,True,False
2015-09-13 09:22:12,11.796875,1,42.5,True,False
2015-09-13 09:22:13,10.9609375,1,39.5,True,False
2015-09-13 09:22:15,22.44140625,2,40.4,True,False
2015-09-13 09:22:16,11.37109375,1,40.9,True,False
2015-09-13 09:22:17,11.58984375,1,41.7,True,False
2015-09-13 09:22:18,10.91015625,1,39.3,True,False
2015-09-13 09:22:19,11.26953125,1,40.6,True,False
2015-09-13 09:22:21,22.3671875,2,40.3,True,False
2015-09-13 09:22:22,11.29296875,1,40.7,True,False
2015-09-13 09:22:23,11.3671875,1,40.9,True,False
2015-09-13 09:22:24,11.37109375,1,40.9,True,False
2015-09-13 09:22:25,11.37109375,1,40.9,True,False
2015-09-13 09:22:27,22.5703125,2,40.6,True,False
2015-09-13 09:22:28,11.859375,1,42.7,True,False
2015-09-13 09:22:29,12.03125,1,43.3,True,False
2015-09-13 09:22:30,12.16796875,1,43.8,True,False
2015-09-13 09:22:31,11.83984375,1,42.6,True,False
2015-09-13 09:22:32,12.390625,1,44.6,True,False
2015-09-13 09:22:33,12.53125,1,45.1,True,False
2015-09-13 09:22:34,12.52734375,1,45.1,True,False
2015-09-13 09:22:35,13.29296875,1,47.9,True,False
2015-09-13 09:22:36,13.046875,1,47.0,True,False
2015-09-13 09:22:37,13.47265625,1,48.5,True,False
2015-09-13 09:22:38,13.25,1,47.7,True,False
2015-09-13 09:22:39,13.98828125,1,50.4,True,False
2015-09-13 09:22:40,14.01171875,1,50.4,True,False
2015-09-13 09:22:41,14.23046875,1,51.2,True,False
2015-09-13 09:22:42,13.609375,1,49.0,True,False
2015-09-13 09:22:43,13.12890625,1,47.3,True,False
2015-09-13 09:22:44,12.91015625,1,46.5,True,False
2015-09-13 09:22:45,12.25,1,44.1,True,False
2015-09-13 09:22:46,11.94921875,1,43.0,True,False
2015-09-13 09:22:51,52.76953125,5,38.0,True,False
2015-09-13 09:22:52,8.76171875,1,31.5,True,False
2015-09-13 09:22:53,8.37890625,1,30.2,True,False
2015-09-13 09:22:54,7.65234375,1,27.5,True,False
2015-09-13 09:22:55,7.96875,1,28.7,True,False
2015-09-13 09:22:56,7.7890625,1,28.0,True,False
2015-09-13 09:22:57,7.6484375,1,27.5,True,False
2015-09-13 09:22:58,7.97265625,1,28.7,True,False
2015-09-13 09:22:59,7.5703125,1,27.3,True,False
2015-09-13 09:23:00,7.55859375,1,27.2,True,False
2015-09-13 09:23:02,14.671875,2,26.4,True,False
2015-09-13 09:23:03,7.1484375,1,25.7,True,False
2015-09-13 09:23:04,7.08984375,1,25.5,True,False
2015-09-13 09:23:05,6.83984375,1,24.6,True,False
2015-09-13 09:23:06,6.1796875,1,22.2,True,False
2015-09-13 09:23:08,12.03125,2,21.7,True,False
2015-09-13 09:23:09,4.98046875,1,17.9,True,False
2015-09-13 09:23:12,13.94921875,3,16.7,True,False
2015-09-13 09:23:13,5.078125,1,18.3,True,False
2015-09-13 09:23:14,5.79296875,1,20.9,True,False
2015-09-13 09:23:15,5.55859375,1,20.0,True,False
2015-09-13 09:23:16,5.5703125,1,20.1,True,False
2015-09-13 09:23:17,6.23828125,1,22.5,True,False
2015-09-13 09:23:18,6.0,1,21.6,True,False
2015-09-13 09:23:21,17.76953125,3,21.3,True,False
2015-09-13 09:23:22,5.23046875,1,18.8,True,False
2015-09-13 09:23:23,5.26953125,1,19.0,True,False
2015-09-13 09:23:24,6.203125,1,22.3,True,False
2015-09-13 09:23:25,6.12890625,1,22.1,True,False
2015-09-13 09:23:26,6.328125,1,22.8,True,False
2015-09-13 09:23:30,25.87109375,4,23.3,True,False
2015-09-13 09:23:31,5.21875,1,18.8,True,False
2015-09-13 09:23:32,6.11328125,1,22.0,True,False
2015-09-13 09:23:33,5.05859375,1,18.2,True,False
2015-09-13 09:23:34,4.859375,1,17.5,True,False
2015-09-13 09:23:35,4.1015625,1,14.8,True,False
2015-09-13 09:23:36,4.02734375,1,14.5,True,False
2015-09-13 09:23:38,7.703125,2,13.9,True,False
2015-09-13 09:23:45,28.51953125,7,14.7,True,False
2015-09-13 09:23:46,4.078125,1,14.7,True,False
2015-09-13 09:23:48,8.01953125,2,14.4,True,False
2015-09-13 09:23:50,7.86328125,2,14.2,True,False
2015-09-13 09:23:55,18.84765625,5,13.6,True,False
2015-09-13 09:24:00,18.9921875,5,13.7,True,False
2015-09-13 09:24:01,3.5390625,1,12.7,True,False
2015-09-13 09:24:02,4.4375,1,16.0,True,False
2015-09-13 09:24:03,3.54296875,1,12.8,True,False
2015-09-13 09:24:04,4.0703125,1,14.7,True,False
2015-09-13 09:24:13,35.609375,9,14.2,True,False
2015-09-13 09:24:16,11.5,3,13.8,True,False
2015-09-13 09:24:17,3.1171875,1,11.2,True,False
2015-09-13 09:24:18,3.5,1,12.6,True,False
2015-09-13 09:24:19,3.41015625,1,12.3,True,False
2015-09-13 09:24:20,3.80078125,1,13.7,True,False
2015-09-13 09:24:26,28.15234375,6,16.9,True,False
2015-09-13 09:24:28,9.796875,2,17.6,True,False
2015-09-13 09:24:29,5.11328125,1,18.4,True,False
2015-09-13 09:24:30,4.5703125,1,16.5,True,False
2015-09-13 09:24:31,4.3984375,1,15.8,True,False
2015-09-13 09:24:32,4.80078125,1,17.3,True,False
2015-09-13 09:24:37,23.9296875,5,17.2,True,False
2015-09-13 09:24:43,27.09765625,6,16.3,True,False
2015-09-13 09:24:45,9.640625,2,17.4,True,False
2015-09-13 09:24:46,5.01171875,1,18.0,True,False
2015-09-13 09:24:47,4.66796875,1,16.8,True,False
2015-09-13 09:24:48,4.1015625,1,14.8,True,False
2015-09-13 09:24:49,4.0390625,1,14.5,True,False
2015-09-13 09:24:51,8.4609375,2,15.2,True,False
2015-09-13 09:25:00,38.2890625,9,15.3,True,False
2015-09-13 09:25:01,4.3515625,1,15.7,True,False
2015-09-13 09:25:02,4.26953125,1,15.4,True,False
2015-09-13 09:25:03,4.30859375,1,15.5,True,False
2015-09-13 09:25:04,4.76171875,1,17.1,True,False
2015-09-13 09:25:10,29.5703125,6,17.7,True,False
2015-09-13 09:25:21,55.41015625,11,18.1,True,False
2015-09-13 09:25:27,28.25,6,17.0,True,False
2015-09-13 09:25:28,4.9296875,1,17.7,True,False
2015-09-13 09:25:29,4.73046875,1,17.0,True,False
2015-09-13 09:25:31,9.5703125,2,17.2,True,False
2015-09-13 09:25:32,5.26953125,1,19.0,True,False
