time,altitude,cadence,distance,heart_rate,latitude,longitude,time_diff,breaks,distance_diff,speed,moving
2015-09-13 11:05:27,128.39999389648438,96,93949.8984375,132,53.40354356914761,-6.3590046018362045,1.0,False,8.6015625,30.97812500002303,True
2015-09-13 11:05:28,128.39999389648438,98,93958.609375,133,53.40350608108565,-6.359119098633528,0.0,False,8.7109375,31.103124999976462,True
2015-09-13 11:05:29,128.39999389648438,100,93967.3203125,134,53.40346859302373,-6.359233595430851,0.0,False,8.7109375,31.228124999999746,True
2015-09-13 11:05:30,128.39999389648438,103,93976.03125,134,53.40343110496179,-6.359348092228174,0.0,False,8.7109375,31.359374999999744,True
2015-09-13 11:05:31,128.39999389648438,105,93984.7421875,135,53.40339361689986,-6.359462589025497,4.0,False,8.7109375,31.359374999999744,True
2015-09-13 11:05:32,128.39999389648438,110,93994.140625,135,53.403336117044105,-6.359566189348698,1.0,False,9.3984375,32.18437499999974,True
2015-09-13 11:05:33,128.39999389648438,109,94004.03385416669,136,53.403271296992905,-6.359667973592877,0.0,False,9.89322916668607,33.60312500002303,True
2015-09-13 11:05:34,128.39999389648438,109,94013.92708333331,137,53.4032064769417,-6.359769757837057,0.0,False,9.893229166627862,35.02187499997646,True
2015-09-13 11:05:35,128.39999389648438,108,94023.8203125,138,53.4031416568905,-6.359871542081237,3.0,False,9.89322916668607,35.615624999999746,True
2015-09-13 11:05:36,128.0,109,94033.84375,139,53.40307636186481,-6.359975477680564,1.0,False,10.0234375,35.77187499997646,True
2015-09-13 11:05:37,127.5999984741211,110,94044.0625,140,53.403009809553616,-6.3600813411176205,1.0,False,10.21875,36.16250000002302,True
2015-09-13 11:05:38,127.0,110,94053.9609375,140,53.40294543653727,-6.360183851793408,1.0,False,9.8984375,36.16874999999974,True
2015-09-13 11:05:39,126.5999984741211,30,94063.6171875,141,53.402881147339926,-6.360281752422452,1.0,False,9.65625,35.72812499999974,True
2015-09-13 11:05:40,126.1999969482422,58,94073.421875,141,53.402815600857146,-6.360379904508591,1.0,False,9.8046875,35.23124999999974,True
2015-09-13 11:05:41,126.1999969482422,50,94082.98772321428,141,53.402756412646596,-6.3604842113064874,0.0,False,9.56584821427532,34.83214285713012,True
2015-09-13 11:05:42,126.1999969482422,41,94092.55357142855,141,53.402697224436075,-6.360588518104382,0.0,False,9.56584821427532,34.723660714260504,True
2015-09-13 11:05:43,126.1999969482422,33,94102.11941964287,141,53.402638036225525,-6.360692824902278,0.0,False,9.565848214318976,34.43705357144327,True
2015-09-13 11:05:44,126.1999969482422,25,94111.68526785713,142,53.402578848015,-6.360797131700176,0.0,False,9.565848214260768,34.437053571425814,True
2015-09-13 11:05:45,126.1999969482422,17,94121.25111607145,142,53.40251965980445,-6.360901438498073,0.0,False,9.565848214318976,34.4370535714782,True
2015-09-13 11:05:46,126.1999969482422,8,94130.81696428572,142,53.402460471593905,-6.3610057452959685,0.0,False,9.56584821427532,34.437053571425814,True
2015-09-13 11:05:47,126.1999969482422,0,94140.3828125,142,53.40240128338337,-6.3611100520938635,7.0,False,9.56584821427532,34.43705357144327,True
2015-09-13 11:05:48,126.1999969482422,0,94149.6796875,141,53.40234512463212,-6.361213568598032,1.0,False,9.296875,34.1142857142605,True
2015-09-13 11:05:49,126.1999969482422,0,94158.470703125,140,53.40229250723497,-6.361312139779329,0.0,False,8.791015625,33.18448660713012,True
2015-09-13 11:05:50,126.1999969482422,0,94167.26171875,140,53.4022398898378,-6.3614107109606275,0.0,False,8.791015625,32.25468749999974,True
2015-09-13 11:05:51,126.1999969482422,0,94176.052734375,139,53.40218727244064,-6.361509282141924,0.0,False,8.791015625,31.647656249999745,True
2015-09-13 11:05:52,126.1999969482422,0,94184.84375,138,53.402134655043476,-6.361607853323221,4.0,False,8.791015625,31.647656249999745,True
2015-09-13 11:05:53,125.8000030517578,0,94193.140625,138,53.40208687819541,-6.361703742295504,1.0,False,8.296875,31.054687499999748,True
2015-09-13 11:05:54,125.1999969482422,44,94202.0390625,137,53.402034742757685,-6.361805330961943,1.0,False,8.8984375,31.183593749999748,True
